IPCC Code,IPCC Source Name,IPCC Activity Name,National comunication sector,CCC sector,CCC subsector
3B12,Excreta,Sheep - Ewe,Agriculture,Agriculture,Waste and manure management
3B12,Excreta,Sheep - Lamb,Agriculture,Agriculture,Waste and manure management
3B12,Excreta,Sheep - Ram,Agriculture,Agriculture,Waste and manure management
3B12,Managed Manure,Sheep - Ewe,Agriculture,Agriculture,Waste and manure management
3B12,Managed Manure,Sheep - Lamb,Agriculture,Agriculture,Waste and manure management
3B12,Managed Manure,Sheep - Ram,Agriculture,Agriculture,Waste and manure management
3B13,Digestate,Pig - Boar,Agriculture,Agriculture,Waste and manure management
3B13,Digestate,Pig - Fattening Pig < 20 kg,Agriculture,Agriculture,Waste and manure management
3B13,Digestate,Pig - Fattening Pig > 80 kg,Agriculture,Agriculture,Waste and manure management
3B13,Digestate,Pig - Fattening Pig 20 to 80 kg,Agriculture,Agriculture,Waste and manure management
3B13,Digestate,Pig - Gilt,Agriculture,Agriculture,Waste and manure management
3B13,Digestate,Pig - Sow,Agriculture,Agriculture,Waste and manure management
3B13,Excreta,Pig - Boar,Agriculture,Agriculture,Waste and manure management
3B13,Excreta,Pig - Fattening Pig < 20 kg,Agriculture,Agriculture,Waste and manure management
3B13,Excreta,Pig - Fattening Pig > 80 kg,Agriculture,Agriculture,Waste and manure management
3B13,Excreta,Pig - Fattening Pig 20 to 80 kg,Agriculture,Agriculture,Waste and manure management
3B13,Excreta,Pig - Gilt,Agriculture,Agriculture,Waste and manure management
3B13,Excreta,Pig - Sow,Agriculture,Agriculture,Waste and manure management
3B13,Managed Manure,Pig - Boar,Agriculture,Agriculture,Waste and manure management
3B13,Managed Manure,Pig - Fattening Pig < 20 kg,Agriculture,Agriculture,Waste and manure management
3B13,Managed Manure,Pig - Fattening Pig > 80 kg,Agriculture,Agriculture,Waste and manure management
3B13,Managed Manure,Pig - Fattening Pig 20 to 80 kg,Agriculture,Agriculture,Waste and manure management
3B13,Managed Manure,Pig - Gilt,Agriculture,Agriculture,Waste and manure management
3B13,Managed Manure,Pig - Sow,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Breeding Flock,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Broilers,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Ducks,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Geese,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Growing Pullets,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Laying Hens,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Other,Agriculture,Agriculture,Waste and manure management
3B14,Digestate,Poultry - Turkeys,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Agricultural Horses,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Deer,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Domestic Horses,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Goats,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Breeding Flock,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Broilers,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Ducks,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Geese,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Growing Pullets,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Laying Hens,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Other,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Poultry - Turkeys,Agriculture,Agriculture,Waste and manure management
3B14,Excreta,Professional Horses,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Agricultural Horses,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Deer,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Domestic Horses,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Goats,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Breeding Flock,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Broilers,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Ducks,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Geese,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Growing Pullets,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Laying Hens,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Other,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Poultry - Turkeys,Agriculture,Agriculture,Waste and manure management
3B14,Managed Manure,Professional Horses,Agriculture,Agriculture,Waste and manure management
3B21a,Dairy - Dairy Cows - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Beef females for slaughter - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Bulls for breeding - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Cereal fed bull - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Cows - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Dairy Calves Female - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Dairy In Calf Heifers - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Dairy Replacements Female - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Heifers for breeding - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B21b,Other cattle - Steers - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B22,Sheep - Ewe - Direct,Storage,Agriculture,Agriculture,Waste and manure management
3B22,Sheep - Lamb - Direct,Storage,Agriculture,Agriculture,Waste and manure management
3B22,Sheep - Ram - Direct,Storage,Agriculture,Agriculture,Waste and manure management
3B23,Pig - Boar - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B23,Pig - Fattening Pig < 20 kg - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B23,Pig - Fattening Pig > 80 kg - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B23,Pig - Fattening Pig 20 to 80 kg - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B23,Pig - Gilt - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B23,Pig - Sow - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Agricultural Horses - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Deer - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Domestic Horses - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Goats - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Breeding Flock - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Broilers - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Ducks - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Geese - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Growing Pullets - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Laying Hens - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Other - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Poultry - Turkeys - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B24,Professional Horses - Direct,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Agricultural Horses - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Agricultural Horses - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Agricultural Horses - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Dairy - Dairy Cows - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Dairy - Dairy Cows - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Dairy - Dairy Cows - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Dairy - Dairy Cows - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Dairy - Dairy Cows - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Deer - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Deer - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Deer - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Domestic Horses - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Domestic Horses - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Domestic Horses - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Goats - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Goats - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Goats - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Beef females for slaughter - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Beef females for slaughter - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Beef females for slaughter - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Beef females for slaughter - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Bulls for breeding - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Bulls for breeding - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Bulls for breeding - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Bulls for breeding - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cereal fed bull - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cereal fed bull - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cereal fed bull - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cereal fed bull - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cows - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cows - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cows - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cows - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Cows - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Calves Female - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Calves Female - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Calves Female - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Calves Female - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy In Calf Heifers - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Dairy Replacements Female - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Heifers for breeding - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Heifers for breeding - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Heifers for breeding - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Heifers for breeding - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Steers - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Steers - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Steers - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Steers - Indirect Deposition,Yarding,Agriculture,Agriculture,Waste and manure management
3B25,Other cattle - Steers - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Boar - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Boar - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Boar - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Boar - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig < 20 kg - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig < 20 kg - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig < 20 kg - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig > 80 kg - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig > 80 kg - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig > 80 kg - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Gilt - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Gilt - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Gilt - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Gilt - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Sow - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Sow - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Sow - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Pig - Sow - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Breeding Flock - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Breeding Flock - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Breeding Flock - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Breeding Flock - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Broilers - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Broilers - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Broilers - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Broilers - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Ducks - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Ducks - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Ducks - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Ducks - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Geese - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Geese - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Geese - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Geese - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Growing Pullets - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Growing Pullets - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Growing Pullets - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Growing Pullets - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Laying Hens - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Laying Hens - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Laying Hens - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Laying Hens - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Other - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Other - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Other - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Other - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Turkeys - Digestate Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Turkeys - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Turkeys - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Poultry - Turkeys - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Professional Horses - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Professional Horses - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Professional Horses - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Ewe - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Ewe - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Ewe - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Lamb - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Lamb - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Lamb - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Ram - Indirect Deposition,Housing,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Ram - Indirect Deposition,Storage,Agriculture,Agriculture,Waste and manure management
3B25,Sheep - Ram - Indirect Leach,Storage,Agriculture,Agriculture,Waste and manure management
3D11,Arable - Direct,Ammonium Nitrate Application,Agriculture,Agriculture,Soils
3D11,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Application,Agriculture,Agriculture,Soils
3D11,Arable - Direct,Calcium Ammonium Nitrate Application,Agriculture,Agriculture,Soils
3D11,Arable - Direct,Other Nitrogen Including Compounds Application,Agriculture,Agriculture,Soils
3D11,Arable - Direct,Urea Ammonium Nitrate Application,Agriculture,Agriculture,Soils
